fecha,Kind,Number,variable
2018-01-28,FB,3.499559819257403,Psicológica
2018-01-29,FB,6.152574315616153,Psicológica
2018-01-30,FB,4.655205970999213,Psicológica
2018-01-31,FB,5.500100299085847,Psicológica
2018-02-01,FB,4.617729198436488,Psicológica
2018-02-02,FB,4.8847596197227725,Psicológica
2018-02-03,FB,4.310808050446607,Psicológica
2018-02-04,FB,3.2875323793827462,Psicológica
2018-02-05,FB,5.9693883231270055,Psicológica
2018-02-06,FB,4.505424632465193,Psicológica
2018-02-07,FB,5.387326432352114,Psicológica
2018-02-08,FB,4.544545571631407,Psicológica
2018-02-09,FB,4.852695911557967,Psicológica
2018-02-10,FB,4.320334574060122,Psicológica
2018-02-11,FB,3.338080024849259,Psicológica
2018-02-12,FB,4.747833067165202,Psicológica
2018-02-13,FB,3.3208370537170886,Psicológica
2018-02-14,FB,5.547939823029649,Psicológica
2018-02-15,FB,4.734742063485875,Psicológica
2018-02-16,FB,5.067809647592182,Psicológica
2018-02-17,FB,4.555224365324617,Psicológica
2018-02-18,FB,3.5898486927655373,Psicológica
2018-02-19,FB,6.3223750640927605,Psicológica
2018-02-20,FB,4.900880253023124,Psicológica
2018-02-21,FB,5.816307245614854,Psicológica
2018-02-22,FB,4.997606481608255,Psicológica
2018-02-23,FB,5.320135644428732,Psicológica
2018-02-24,FB,4.792439095430065,Psicológica
2018-02-25,FB,3.805358065367358,Psicológica
2018-02-26,FB,6.512798519263069,Psicológica
2018-02-27,FB,5.063530830670831,Psicológica
2018-02-28,FB,5.949230719321047,Psicológica
2018-03-01,FB,5.099600602792258,Psicológica
2018-03-02,FB,5.390749727610285,Psicológica
2018-03-03,FB,4.831954683008442,Psicológica
2018-03-04,FB,3.814751880893632,Psicológica
2018-03-05,FB,6.493689339864167,Psicológica
2018-03-06,FB,5.018112271892635,Psicológica
2018-03-07,FB,5.880192221573255,Psicológica
2018-03-08,FB,5.010039131303609,Psicológica
2018-03-09,FB,5.284074844256837,Psicológica
2018-03-10,FB,4.711789716648977,Psicológica
2018-03-11,FB,3.6848339144591558,Psicológica
2018-03-12,FB,6.357770649574293,Psicológica
2018-03-13,FB,4.87986570277057,Psicológica
2018-03-14,FB,5.74312276981329,Psicológica
2018-03-15,FB,4.87740373714443,Psicológica
2018-03-16,FB,5.158812088118327,Psicológica
2018-03-17,FB,4.596460767328663,Psicológica
2018-03-18,FB,3.5815757119319978,Psicológica
2018-03-19,FB,6.268261928607721,Psicológica
2018-03-20,FB,4.8053060874689,Psicológica
2018-03-21,FB,5.6842248052031845,Psicológica
2018-03-22,FB,4.834397381359598,Psicológica
2018-03-23,FB,5.13146087713131,Psicológica
2018-03-24,FB,4.494697886103704,Psicológica
2018-03-25,FB,3.583102912919019,Psicológica
2018-03-26,FB,6.282249253874173,Psicológica
2018-03-27,FB,4.830006037355787,Psicológica
2018-03-28,FB,5.717634165735294,Psicológica
2018-03-29,FB,4.284253696695586,Psicológica
2018-03-30,FB,3.0680027160166423,Psicológica
2018-03-31,FB,4.629932722831069,Psicológica
2018-04-01,FB,3.033999616236122,Psicológica
2018-04-02,FB,5.495162296496821,Psicológica
2018-04-03,FB,4.86664843601282,Psicológica
2018-04-04,FB,5.746652364950062,Psicológica
2018-04-05,FB,4.893672350199153,Psicológica
2018-04-06,FB,5.1834041800673925,Psicológica
2018-04-07,FB,4.6246645145914815,Psicológica
2018-04-08,FB,3.608495461437443,Psicológica
2018-04-09,FB,6.288929104657326,Psicológica
2018-04-10,FB,4.814786190812368,Psicológica
2018-04-11,FB,5.677718425378161,Psicológica
2018-04-12,FB,4.807333459504814,Psicológica
2018-04-13,FB,5.079580795393647,Psicológica
2018-04-14,FB,4.503520014162488,Psicológica
2018-04-15,FB,3.470422654553775,Psicológica
2018-04-16,FB,6.134534777004958,Psicológica
2018-04-17,FB,4.644874370010004,Psicológica
2018-04-18,FB,5.493272978492808,Psicológica
2018-04-19,FB,4.609500540390836,Psicológica
2018-04-20,FB,4.869651550596678,Psicológica
2018-04-21,FB,4.282913837374606,Psicológica
2018-04-22,FB,3.2406711574143117,Psicológica
2018-04-23,FB,5.897266524488769,Psicológica
2018-04-24,FB,4.401800317038097,Psicológica
2018-04-25,FB,5.246172446641944,Psicológica
2018-04-26,FB,4.360207493699917,Psicológica
2018-04-27,FB,4.620040871473386,Psicológica
2018-04-28,FB,4.034887270235601,Psicológica
2018-04-29,FB,2.9961425804184225,Psicológica
2018-04-30,FB,5.65814622925973,Psicológica
2018-05-01,FB,0.3716376859537558,Psicológica
2018-05-02,FB,5.0234988379944365,Psicológica
2018-05-03,FB,4.148474183005582,Psicológica
2018-05-04,FB,4.420958761669475,Psicológica
2018-05-05,FB,3.850063444984925,Psicológica
2018-05-06,FB,2.827055965431362,Psicológica
2018-05-07,FB,5.506122396477675,Psicológica
2018-05-08,FB,4.036163637282962,Psicológica
2018-05-09,FB,4.908836368408131,Psicológica
2018-05-10,FB,4.053677574654723,Psicológica
2018-05-11,FB,4.346490881738307,Psicológica
2018-05-12,FB,3.796116130486995,Psicológica
2018-05-13,FB,2.793533536703926,Psicológica
2018-05-14,FB,5.4926294890844005,Psicológica
2018-05-15,FB,4.041998155088811,Psicológica
2018-05-16,FB,4.932988280158234,Psicológica
2018-05-17,FB,4.094834161192093,Psicológica
2018-05-18,FB,4.40304889430755,Psicológica
2018-05-19,FB,3.86620114580632,Psicológica
2018-05-20,FB,2.8750265965543598,Psicológica
2018-05-21,FB,5.583200896335476,Psicológica
2018-05-22,FB,4.139148071757962,Psicológica
2018-05-23,FB,5.034093542545784,Psicológica
2018-05-24,FB,4.197200501014543,Psicológica
2018-05-25,FB,2.194955162664962,Psicológica
2018-05-26,FB,3.963008585815353,Psicológica
2018-05-27,FB,2.965166111798726,Psicológica
2018-05-28,FB,5.664284347281563,Psicológica
2018-05-29,FB,4.209016320028306,Psicológica
2018-05-30,FB,5.09087384526244,Psicológica
2018-05-31,FB,4.239359213296096,Psicológica
2018-06-01,FB,4.530356511616655,Psicológica
2018-06-02,FB,3.9729037370361224,Psicológica
2018-06-03,FB,2.9582968315134104,Psicológica
2018-06-04,FB,5.640852543562308,Psicológica
2018-06-05,FB,4.16970420660139,Psicológica
2018-06-06,FB,5.036839819345251,Psicológica
2018-06-07,FB,4.172221491704627,Psicológica
2018-06-08,FB,4.452164522723108,Psicológica
2018-06-09,FB,3.8860976093487887,Psicológica
2018-06-10,FB,2.8656556660886703,Psicológica
2018-06-11,FB,5.545432493801611,Psicológica
2018-06-12,FB,4.074767711772585,Psicológica
2018-06-13,FB,4.945777626509748,Psicológica
2018-06-14,FB,4.08846935524382,Psicológica
2018-06-15,FB,4.379116676746799,Psicológica
2018-06-16,FB,3.8270192601351414,Psicológica
2018-06-17,FB,3.0561724372601313,Psicológica
2018-06-18,FB,5.523145623839378,Psicológica
2018-06-19,FB,4.074631242672492,Psicológica
2018-06-20,FB,5.533027905832199,Psicológica
2018-06-21,FB,4.137942835080948,Psicológica
2018-06-22,FB,4.455004170774931,Psicológica
2018-06-23,FB,3.929633850226031,Psicológica
2018-06-24,FB,2.952656517708372,Psicológica
2018-06-25,FB,5.677771442520314,Psicológica
2018-06-26,FB,4.253361361032512,Psicológica
2018-06-27,FB,5.170547373883368,Psicológica
2018-06-28,FB,4.358328591063398,Psicológica
2018-06-29,FB,4.691984316234651,Psicológica
2018-06-30,FB,4.179859700366121,Psicológica
2018-07-01,FB,3.2124856961468,Psicológica
2018-07-02,FB,5.943359841808195,Psicológica
2018-07-03,FB,4.520761530373245,Psicológica
2018-07-04,FB,5.435810662388147,Psicológica
2018-07-05,FB,4.617608218848414,Psicológica
2018-07-06,FB,4.941636468485874,Psicológica
2018-07-07,FB,4.416539744910935,Psicológica
2018-07-08,FB,3.4332367142675757,Psicológica
2018-07-09,FB,3.9359769154123994,Psicológica
2018-07-10,FB,4.702712916294767,Psicológica
2018-07-11,FB,5.596005004597051,Psicológica
2018-07-12,FB,4.755284518951866,Psicológica
2018-07-13,FB,5.056666805772654,Psicológica
2018-07-14,FB,4.5094275353986975,Psicológica
2018-07-15,FB,3.5050963853808454,Psicológica
2018-07-16,FB,6.19820924954902,Psicológica
2018-07-17,FB,4.738093419851292,Psicológica
2018-07-18,FB,5.616895490883659,Psicológica
2018-07-19,FB,4.7646913979798375,Psicológica
2018-07-20,FB,5.057857220042182,Psicológica
2018-07-21,FB,4.50582254045244,Psicológica
2018-07-22,FB,3.5001581360927987,Psicológica
2018-07-23,FB,6.195325465384521,Psicológica
2018-07-24,FB,4.740462545282838,Psicológica
2018-07-25,FB,5.627416011827622,Psicológica
2018-07-26,FB,4.7858587330613425,Psicológica
2018-07-27,FB,5.0916714310295745,Psicológica
2018-07-28,FB,4.553709877828091,Psicológica
2018-07-29,FB,3.5629090828661205,Psicológica
2018-07-30,FB,6.273051518446331,Psicológica
2018-07-31,FB,4.832573474729867,Psicológica
2018-08-01,FB,5.732618779330227,Psicológica
2018-08-02,FB,4.902178645946351,Psicológica
2018-08-03,FB,5.216495475452989,Psicológica
2018-08-04,FB,4.683851529859062,Psicológica
2018-08-05,FB,3.694693258706393,Psicológica
2018-08-06,FB,6.402417712634054,Psicológica
2018-08-07,FB,4.955194565859642,Psicológica
2018-08-08,FB,5.844032473571497,Psicológica
2018-08-09,FB,4.997928094998942,Psicológica
2018-08-10,FB,5.292275260922607,Psicológica
2018-08-11,FB,4.735654962213195,Psicológica
2018-08-12,FB,3.7189568038266314,Psicológica
2018-08-13,FB,6.396158339344382,Psicológica
2018-08-14,FB,4.916135904959974,Psicológica
2018-08-15,FB,5.770715893419607,Psicológica
2018-08-16,FB,4.8898051255013915,Psicológica
2018-08-17,FB,5.324538107520162,Psicológica
2018-08-18,FB,4.560243240474558,Psicológica
2018-08-19,FB,3.513136651836504,Psicológica
2018-08-20,FB,6.163475047933694,Psicológica
2018-08-21,FB,4.6611376255888555,Psicológica
2018-08-22,FB,5.498889322701923,Psicológica
2018-08-23,FB,4.607483969194767,Psicológica
2018-08-24,FB,4.8640261262474125,Psicológica
2018-08-25,FB,4.278713539647446,Psicológica
2018-08-26,FB,3.243912129991973,Psicológica
2018-08-27,FB,5.914891208850411,Psicológica
2018-08-28,FB,4.441593773668615,Psicológica
2018-08-29,FB,5.3166519813038295,Psicológica
2018-08-30,FB,4.4704875104830375,Psicológica
2018-08-31,FB,4.779675639974612,Psicológica
2018-09-03,FB,6.024847045766872,Psicológica
2018-09-04,FB,4.6249381003222005,Psicológica
2018-09-05,FB,5.575609383028211,Psicológica
2018-09-06,FB,4.805886170129875,Psicológica
2018-09-07,FB,5.190892719392618,Psicológica
2018-09-08,FB,4.7386348874498365,Psicológica
2018-09-09,FB,3.8391212442987834,Psicológica
2018-09-10,FB,6.645149283505417,Psicológica
2018-09-11,FB,5.304130350951838,Psicológica
2018-09-12,FB,6.306162052707975,Psicológica
2018-09-13,FB,5.579186438863061,Psicológica
2018-09-14,FB,5.997411339179541,Psicológica
2018-09-15,FB,5.56811535637378,Psicológica
2018-09-16,FB,4.680786925650041,Psicológica
2018-09-17,FB,7.487923558854886,Psicológica
2018-09-18,FB,6.136864540805562,Psicológica
2018-09-19,FB,7.117865618985562,Psicológica
2018-09-20,FB,6.359253905838924,Psicológica
2018-09-21,FB,6.7358404368177185,Psicológica
2018-09-22,FB,6.25571110056224,Psicológica
2018-09-23,FB,5.309346699238979,Psicológica
2018-09-24,FB,8.050398735848901,Psicológica
2018-09-25,FB,6.627494792316499,Psicológica
2018-09-26,FB,7.532282736763237,Psicológica
2018-09-27,FB,6.6945527600149,Psicológica
2018-09-28,FB,6.990615527400649,Psicológica
2018-09-29,FB,6.430058045397775,Psicológica
2018-09-30,FB,5.4048289003237775,Psicológica
2018-10-01,FB,8.069980357716737,Psicológica
2018-10-02,FB,6.5754420425589934,Psicológica
2018-10-03,FB,7.414036261449477,Psicológica
2018-10-04,FB,6.516574660873789,Psicológica
2018-10-05,FB,6.7602151753530135,Psicológica
2018-10-06,FB,6.155201367589527,Psicológica
2018-10-07,FB,5.093936214724039,Psicológica
2018-10-08,FB,7.731718085193912,Psicológica
2018-10-09,FB,6.218513742104278,Psicológica
2018-10-10,FB,7.046978382393356,Psicológica
2018-10-11,FB,6.1475622607274065,Psicológica
2018-10-12,FB,5.768403198317948,Psicológica
2018-10-13,FB,5.8044817390324255,Psicológica
2018-10-14,FB,4.761925152756519,Psicológica
2018-10-15,FB,7.42356282842289,Psicológica
2018-10-16,FB,5.938331668272819,Psicológica
2018-10-17,FB,6.797805956650466,Psicológica
2018-10-18,FB,5.9313353011867,Psicológica
2018-10-19,FB,6.214447671360566,Psicológica
2018-10-20,FB,5.655638338051547,Psicológica
2018-10-21,FB,4.6454953624801725,Psicológica
2018-10-22,FB,7.337487930156063,Psicológica
2018-10-23,FB,5.879790909370979,Psicológica
2018-10-24,FB,6.763354221044097,Psicológica
2018-10-25,FB,5.917055218720659,Psicológica
2018-10-26,FB,6.216111438025311,Psicológica
2018-10-27,FB,5.668874287975295,Psicológica
2018-10-28,FB,4.665954243661474,Psicológica
2018-10-29,FB,7.361003890430468,Psicológica
2018-10-30,FB,5.90253239612393,Psicológica
2018-10-31,FB,6.781960330752441,Psicológica
2018-11-01,FB,5.92875349167723,Psicológica
2018-11-02,FB,6.218813665621957,Psicológica
2018-11-03,FB,5.661247568775776,Psicológica
2018-11-04,FB,4.647465270459872,Psicológica
2018-11-05,FB,7.3319352530220385,Psicológica
2018-11-06,FB,5.86397051990125,Psicológica
2018-11-07,FB,6.735755516424028,Psicológica
2018-11-08,FB,5.877453351882334,Psicológica
2018-11-09,FB,6.164498964454128,Psicológica
2018-11-10,FB,5.607565612148173,Psicológica
2018-11-11,FB,4.598425824726351,Psicológica
2018-11-12,FB,7.291765339779552,Psicológica
2018-11-13,FB,5.836959458944718,Psicológica
2018-11-14,FB,6.72609497681514,Psicológica
2018-11-15,FB,5.889077340125388,Psicológica
2018-11-16,FB,6.202001787865631,Psicológica
2018-11-17,FB,5.673910329154321,Psicológica
2018-11-18,FB,4.695886258686539,Psicológica
2018-11-19,FB,7.421813523508626,Psicológica
2018-11-20,FB,5.279216705383663,Psicológica
2018-11-21,FB,6.922101067956791,Psicológica
2018-11-22,FB,6.116501624197647,Psicológica
2018-11-23,FB,6.4584691817810835,Psicológica
2018-11-24,FB,5.956064406309583,Psicológica
2018-11-25,FB,4.999440739160255,Psicológica
2018-11-26,FB,7.741632629225046,Psicológica
2018-11-27,FB,6.330381149831832,Psicológica
2018-11-28,FB,7.256205663398584,Psicológica
2018-11-29,FB,6.447559760528111,Psicológica
2018-11-30,FB,6.779248810816211,Psicológica
2018-12-01,FB,6.2592296261134335,Psicológica
2018-12-02,FB,5.277742675516494,Psicológica
2018-12-03,FB,7.988103036311365,Psicológica
2018-12-04,FB,6.538523450220085,Psicológica
2018-12-05,FB,7.420178161204051,Psicológica
2018-12-06,FB,6.562345920846285,Psicológica
2018-12-07,FB,6.840809798966459,Psicológica
2018-12-08,FB,3.7318643953107697,Psicológica
2018-12-09,FB,5.22527382028611,Psicológica
2018-12-10,FB,7.877330173411914,Psicológica
2018-12-11,FB,6.370348505737093,Psicológica
2018-12-12,FB,7.196845899168952,Psicológica
2018-12-13,FB,6.287421035596454,Psicológica
2018-12-14,FB,6.51912041195052,Psicológica
2018-12-15,FB,5.902183365609268,Psicológica
2018-12-16,FB,4.826770512869287,Psicológica
2018-12-17,FB,7.450739554810729,Psicológica
2018-12-18,FB,5.924370739712305,Psicológica
2018-12-19,FB,6.740724714936902,Psicológica
2018-12-20,FB,5.830736280554608,Psicológica
2018-12-21,FB,6.071570256339895,Psicológica
2018-12-22,FB,5.4733615775860684,Psicológica
2018-12-23,FB,4.4282916283899,Psicológica
2018-12-24,FB,7.091328478649761,Psicológica
2018-12-25,FB,3.480992517905437,Psicológica
2018-12-26,FB,6.482449969682556,Psicológica
2018-12-27,FB,5.632495817785301,Psicológica
2018-12-28,FB,5.9380676371536465,Psicológica
2018-12-29,FB,5.407948710149466,Psicológica
2018-12-30,FB,4.432889543660467,Psicológica
2018-12-31,FB,7.166382023454846,Psicológica
2019-01-01,FB,3.8024810889396727,Psicológica
2019-01-02,FB,6.693828369130483,Psicológica
2019-01-03,FB,5.9068798824442625,Psicológica
2019-01-04,FB,6.270242651006151,Psicológica
2019-01-05,FB,5.791513554561775,Psicológica
2019-01-06,FB,4.8604073148782865,Psicológica
2019-01-07,FB,7.6295543239763415,Psicológica
2019-01-08,FB,6.246333811498112,Psicológica
2019-01-09,FB,7.200950871015718,Psicológica
2019-01-10,FB,6.421595504015913,Psicológica
2019-01-11,FB,6.782861025564362,Psicológica
2019-01-12,FB,6.292542412392577,Psicológica
2019-01-13,FB,5.340765181507042,Psicológica
2019-01-14,FB,8.080771195818622,Psicológica
2019-01-15,FB,6.6607350331020765,Psicológica
2019-01-16,FB,7.571819907676263,Psicológica
2019-01-17,FB,6.743311878428991,Psicológica
2019-01-18,FB,7.051010351923757,Psicológica
2019-01-19,FB,6.503996197217556,Psicológica
2019-01-20,FB,5.4937288477090895,Psicológica
2019-01-21,FB,8.174799603556625,Psicológica
2019-01-22,FB,6.696715596773361,Psicológica
2019-01-23,FB,7.548900823643802,Psicológica
2019-01-24,FB,6.664870739428121,Psicológica
2019-01-25,FB,6.921525180437978,Psicológica
2019-01-26,FB,6.3289155479521435,Psicológica
2019-01-27,FB,5.279321208036678,Psicológica
2019-01-28,FB,7.927986177892077,Psicológica
2019-01-29,FB,6.424890908484321,Psicológica
2019-01-30,FB,7.262769192715122,Psicológica
2019-01-31,FB,6.372209814449202,Psicológica
2019-02-01,FB,6.630021649711164,Psicológica
2019-02-02,FB,6.045984044706151,Psicológica
2019-02-03,FB,5.0119341492246186,Psicológica
2019-02-04,FB,7.682518513185938,Psicológica
2019-02-05,FB,6.206983294025662,Psicológica
2019-02-06,FB,7.077212560670991,Psicológica
2019-02-07,FB,6.222853699846985,Psicológica
2019-02-08,FB,6.519707978268153,Psicológica
2019-02-09,FB,5.976507397223664,Psicológica
2019-02-10,FB,4.984028819179066,Psicológica
2019-02-11,FB,7.695871982209313,Psicológica
2019-02-12,FB,6.260275084285526,Psicológica
2019-02-13,FB,7.168176799744422,Psicológica
2019-02-14,FB,6.348363169225211,Psicológica
2019-02-15,FB,6.6758769238831155,Psicológica
2019-02-16,FB,6.158809971669089,Psicológica
2019-02-17,FB,5.18742970858205,Psicológica
2019-02-18,FB,7.914965553372056,Psicológica
2019-02-19,FB,6.4894292717823605,Psicológica
2019-02-20,FB,7.401677940151167,Psicológica
2019-02-21,FB,6.5805580768537775,Psicológica
2019-02-22,FB,6.901308685390592,Psicológica
2019-02-23,FB,6.372344207624982,Psicológica
2019-02-24,FB,5.3843683991038365,Psicológica
2019-02-25,FB,8.091145940431469,Psicológica
2019-02-26,FB,6.641305820053891,Psicológica
2019-02-27,FB,7.526385846310512,Psicológica
2019-02-28,FB,6.675957349899713,Psicológica
2019-03-01,FB,6.9643262840089255,Psicológica
2019-03-02,FB,6.40234264635067,Psicológica
2019-03-03,FB,5.3814489694485825,Psicológica
2019-03-04,FB,6.744555504723971,Psicológica
2019-03-05,FB,5.26406888023671,Psicológica
2019-03-06,FB,7.432119746439982,Psicológica
2019-03-07,FB,6.555675084136422,Psicológica
2019-03-08,FB,6.82271370139124,Psicológica
2019-03-09,FB,6.2427403192542945,Psicológica
2019-03-10,FB,5.207436160907564,Psicológica
2019-03-11,FB,7.8714106497921845,Psicológica
2019-03-12,FB,6.383989072274144,Psicológica
2019-03-13,FB,7.237245806352726,Psicológica
2019-03-14,FB,6.361122291906669,Psicológica
2019-03-15,FB,6.631808014883455,Psicológica
2019-03-16,FB,6.058505904143412,Psicológica
2019-03-17,FB,5.032533419192471,Psicológica
2019-03-18,FB,7.708086272330773,Psicológica
2019-03-19,FB,6.234038816058914,Psicológica
2019-03-20,FB,7.1019903199445755,Psicológica
2019-03-21,FB,6.241395944511317,Psicológica
2019-03-22,FB,6.5279603356749,Psicológica
2019-03-23,FB,5.970414918437148,Psicológica
2019-03-24,FB,4.8702391794711755,Psicológica
2019-03-25,FB,7.649387577760468,Psicológica
2019-03-26,FB,6.188191116530145,Psicológica
2019-03-27,FB,7.067317337858626,Psicológica
2019-03-28,FB,6.215952784787954,Psicológica
2019-03-29,FB,6.5095906278061975,Psicológica
